username,tweet,label,likes,retweets,device,location,timestamp
user_9688,Feeling happy today,positive,1720,374,iPhone,UAE,27-10-2023 13:28
user_8420,Nothing much happening,neutral,1179,298,iPhone,India,26-06-2022 09:32
user_6581,I love this,positive,333,229,iPhone,Germany,14-07-2023 16:10
user_7435,Super excited,positive,905,176,iPhone,UAE,05-07-2022 16:34
user_2867,I love this,positive,1854,235,iPhone,UK,27-12-2022 13:05
user_4135,Scrolling through my phone,neutral,1472,273,Web App,Germany,22-08-2023 00:22
user_9961,This made my day,positive,936,470,MacOS,UAE,27-07-2022 05:53
user_1022,Absolutely horrible,negative,1710,221,Android,UAE,26-03-2023 21:56
user_9060,I hate this,negative,253,369,Android,USA,07-09-2022 17:23
user_5015,I saw a car today,neutral,1653,75,Android,Canada,06-12-2022 19:27
user_6960,Absolutely fantastic,positive,891,246,Android,Germany,01-10-2022 00:35
user_6626,I enjoyed this a lot,positive,221,162,Windows,India,29-01-2023 19:31
user_9551,Highly recommended,positive,1344,149,Android,Singapore,02-07-2023 07:50
user_3771,Scrolling through my phone,neutral,531,342,iPhone,Canada,20-04-2023 09:55
user_2544,I enjoyed this a lot,positive,812,226,Web App,UK,13-07-2023 02:32
user_9063,Feeling sad today,negative,143,91,MacOS,UK,17-02-2023 12:58
user_9967,Working on something,neutral,498,308,Windows,Germany,21-08-2022 08:42
user_2195,This is great,positive,1974,429,Windows,Australia,23-09-2023 00:19
user_1797,Highly recommended,positive,941,392,Android,UAE,19-03-2022 06:12
user_7963,What a wonderful moment,positive,121,320,Web App,UK,21-09-2023 22:16
user_8929,Scrolling through my phone,neutral,911,258,iPhone,USA,25-05-2023 18:53
user_3756,Scrolling through my phone,neutral,508,194,Android,Singapore,26-04-2022 11:04
user_5970,Absolutely fantastic,positive,1520,81,MacOS,USA,10-07-2023 11:10
user_4248,Just sitting here,neutral,1983,42,MacOS,UAE,08-06-2022 22:28
user_5756,Just sitting here,neutral,126,11,Web App,Australia,28-04-2023 07:23
user_7208,Scrolling through my phone,neutral,1680,497,iPhone,UK,11-05-2023 13:29
user_5760,Not happy at all,negative,435,113,Web App,USA,10-01-2022 15:49
user_9827,I enjoyed this a lot,positive,523,155,iPhone,Australia,21-08-2023 07:39
user_5983,I ate breakfast,neutral,195,402,MacOS,Germany,05-04-2023 22:19
user_5988,It is raining outside,neutral,1736,335,Android,UK,06-04-2023 11:10
user_1207,This is bad,negative,1799,107,Android,Australia,27-05-2022 12:01
user_2298,Feeling happy today,positive,56,273,iPhone,USA,24-02-2022 06:59
user_2152,Absolutely horrible,negative,345,249,Windows,UK,10-01-2022 19:57
user_1166,It is raining outside,neutral,1924,268,MacOS,UAE,18-06-2022 11:25
user_6396,Absolutely horrible,negative,71,380,MacOS,Germany,13-01-2022 13:40
user_4665,Never recommended,negative,1067,209,Windows,Canada,18-03-2023 21:04
user_7642,I saw a car today,neutral,1474,161,iPhone,Singapore,21-01-2023 01:30
user_1124,Scrolling through my phone,neutral,308,406,Android,Germany,01-04-2022 01:45
user_5668,Highly recommended,positive,757,375,Android,USA,01-04-2022 17:14
user_9077,This ruined my day,negative,171,465,Web App,Singapore,28-04-2022 09:53
user_8549,I am going to work,neutral,1455,498,Android,India,01-07-2023 07:39
user_2274,I love this,positive,491,405,Android,Australia,20-07-2022 13:01
user_7457,Worst moment ever,negative,1264,392,iPhone,Canada,25-03-2022 23:28
user_7836,I enjoyed this a lot,positive,1363,237,Windows,USA,10-05-2023 07:20
user_4988,Absolutely horrible,negative,1264,479,MacOS,UK,07-11-2022 00:41
user_9488,Worst moment ever,negative,1040,88,Windows,Australia,31-07-2022 16:18
user_8049,I enjoyed this a lot,positive,298,72,iPhone,India,05-02-2022 08:44
user_5169,This made my day,positive,976,425,iPhone,UK,28-08-2023 08:08
user_3912,I hate this,negative,357,414,Web App,UAE,25-03-2023 12:54
user_2956,This ruined my day,negative,694,326,iPhone,UAE,12-10-2022 10:45
user_1579,What a wonderful moment,positive,1113,260,Web App,Germany,08-07-2023 18:05
user_7798,Highly recommended,positive,111,412,Web App,USA,10-09-2022 14:22
user_3870,I am going to work,neutral,1477,132,iPhone,Germany,16-06-2023 21:25
user_3225,Highly recommended,positive,394,266,iPhone,Australia,16-03-2022 22:45
user_1115,I disliked this a lot,negative,81,340,Web App,Germany,20-06-2023 18:01
user_3918,I ate breakfast,neutral,1379,254,Windows,UAE,31-07-2022 18:14
user_1610,Never recommended,negative,1437,314,iPhone,Australia,30-03-2023 11:13
user_1926,Amazing experience,positive,270,160,iPhone,Singapore,28-02-2022 03:21
user_5627,Terrible experience,negative,1274,217,Windows,UAE,01-09-2022 00:33
user_8964,Feeling sad today,negative,1599,481,Web App,Germany,02-04-2023 09:46
user_1086,I am going to work,neutral,301,165,Android,Canada,25-04-2023 13:19
user_9452,Feeling happy today,positive,1441,93,iPhone,UAE,31-10-2023 00:16
user_1199,Nothing much happening,neutral,1584,417,Web App,Canada,13-03-2022 20:16
user_7452,Feeling sad today,negative,638,257,Web App,USA,14-01-2022 23:31
user_1512,Not happy at all,negative,1435,237,MacOS,USA,27-01-2022 10:18
user_1506,It is raining outside,neutral,186,331,Android,Singapore,18-05-2023 06:24
user_9441,Never recommended,negative,566,215,Web App,Germany,17-01-2023 02:35
user_3969,I disliked this a lot,negative,35,343,Windows,UK,21-01-2023 17:46
user_4340,This is a normal day,neutral,352,66,MacOS,USA,05-04-2022 07:13
user_7638,I saw a car today,neutral,622,388,Android,Singapore,27-01-2023 13:11
user_5700,I am reading a book,neutral,1005,291,Web App,Germany,15-10-2022 04:04
user_8606,Scrolling through my phone,neutral,78,274,Android,Canada,03-07-2022 10:35
user_8935,Feeling happy today,positive,1583,347,MacOS,Australia,19-11-2022 04:41
user_6824,Absolutely horrible,negative,1498,396,Web App,USA,20-08-2023 13:48
user_1911,It is raining outside,neutral,1597,241,iPhone,Australia,18-08-2022 07:17
user_8005,Absolutely horrible,negative,1573,289,Android,India,27-05-2023 18:48
user_2591,Absolutely fantastic,positive,1749,283,iPhone,UK,22-02-2022 04:38
user_7127,Nothing much happening,neutral,1386,48,Android,UAE,22-03-2023 02:07
user_6439,What a wonderful moment,positive,1593,324,Windows,UK,05-09-2022 04:03
user_2053,Nothing much happening,neutral,323,205,Windows,Australia,13-01-2023 03:53
user_7384,This ruined my day,negative,41,417,Web App,Canada,10-08-2022 21:26
user_3218,Not happy at all,negative,1504,45,iPhone,Canada,12-03-2022 08:12
user_3144,Absolutely fantastic,positive,1204,107,iPhone,Australia,04-02-2022 12:46
user_5247,It is raining outside,neutral,854,355,Android,Singapore,25-02-2023 00:58
user_3139,I am reading a book,neutral,1276,371,MacOS,Singapore,06-07-2023 19:15
user_5198,Scrolling through my phone,neutral,584,105,Windows,Singapore,17-09-2023 17:36
user_8204,This made my day,positive,601,444,MacOS,Canada,31-08-2023 23:51
user_2619,This is great,positive,789,40,iPhone,UK,12-10-2022 09:44
user_4039,It is raining outside,neutral,1275,112,Android,Germany,06-06-2023 20:37
user_9794,This is great,positive,573,285,iPhone,USA,23-05-2022 01:50
user_5057,I ate breakfast,neutral,972,89,Web App,USA,04-12-2022 03:12
user_7718,I am going to work,neutral,1551,396,MacOS,Australia,14-03-2023 19:54
user_9271,Terrible experience,negative,249,84,iPhone,USA,20-12-2022 20:14
user_9802,Absolutely horrible,negative,452,227,MacOS,Australia,30-09-2022 19:08
user_5919,Highly recommended,positive,1572,383,Android,India,28-01-2023 09:41
user_7091,Highly recommended,positive,886,417,Web App,Singapore,18-03-2022 05:28
user_6961,I disliked this a lot,negative,172,313,Android,USA,07-08-2022 10:22
user_6219,Scrolling through my phone,neutral,414,308,Android,Germany,10-03-2023 01:58
user_9905,Feeling sad today,negative,222,145,MacOS,Australia,23-11-2023 23:57
user_4499,What a wonderful moment,positive,947,116,Web App,UK,16-10-2022 15:37
user_7897,Worst moment ever,negative,781,212,Web App,Australia,25-02-2022 14:48
user_7595,Just sitting here,neutral,1568,423,Android,USA,20-10-2022 04:01
user_8767,I hate this,negative,71,190,MacOS,Canada,19-05-2023 00:49
user_9859,Not happy at all,negative,1824,13,Android,USA,26-01-2023 02:27
user_7570,This is bad,negative,1254,372,iPhone,Canada,01-10-2023 00:57
user_1051,Amazing experience,positive,506,125,Web App,USA,04-06-2022 10:17
user_7135,Not happy at all,negative,1784,142,MacOS,Germany,16-06-2022 23:25
user_8830,Absolutely fantastic,positive,1695,366,iPhone,USA,23-09-2023 23:14
user_4233,Scrolling through my phone,neutral,950,42,Windows,Germany,05-01-2023 18:06
user_1394,I disliked this a lot,negative,1225,248,MacOS,Germany,21-04-2022 22:52
user_9371,I love this,positive,63,5,Android,Australia,07-03-2022 23:40
user_3662,Absolutely horrible,negative,497,9,Windows,India,15-12-2022 09:53
user_6139,Worst moment ever,negative,1312,12,Windows,Germany,08-04-2023 06:01
user_5751,I saw a car today,neutral,473,48,iPhone,India,25-03-2022 17:03
user_6243,Worst moment ever,negative,1431,5,iPhone,Singapore,05-04-2022 02:06
user_7826,I saw a car today,neutral,788,91,Web App,Singapore,01-08-2022 13:48
user_9946,This ruined my day,negative,1860,367,iPhone,India,01-07-2022 20:35
user_1927,Working on something,neutral,812,127,Web App,Singapore,14-04-2023 12:44
user_2830,I disliked this a lot,negative,662,257,Web App,Germany,16-09-2022 13:28
user_2735,What a wonderful moment,positive,1572,494,Android,UK,09-06-2022 21:48
user_3971,I enjoyed this a lot,positive,214,465,Web App,USA,30-09-2023 19:28
user_5707,It is raining outside,neutral,1819,417,Windows,Canada,26-07-2023 09:01
user_4080,Absolutely horrible,negative,334,319,Web App,UAE,13-12-2022 04:48
user_9366,Just sitting here,neutral,372,291,Web App,Canada,07-04-2023 12:41
user_1961,Feeling happy today,positive,675,463,Web App,USA,16-09-2022 21:18
user_6656,What a wonderful moment,positive,1304,328,Web App,UAE,31-08-2022 15:55
user_4456,Not happy at all,negative,621,32,Web App,India,05-09-2022 19:10
user_8669,Absolutely horrible,negative,356,383,iPhone,Singapore,08-01-2022 22:57
user_4275,This is bad,negative,188,242,Windows,USA,14-03-2022 16:18
user_4921,Absolutely horrible,negative,57,451,iPhone,USA,13-04-2023 14:53
user_8969,Super excited,positive,1389,66,Windows,Australia,09-08-2023 10:02
user_3135,I am reading a book,neutral,812,113,iPhone,Australia,20-06-2022 18:42
user_2840,I disliked this a lot,negative,1060,484,Windows,India,31-05-2022 00:43
user_3391,Worst moment ever,negative,487,416,MacOS,UK,21-01-2022 10:03
user_6756,Terrible experience,negative,794,347,Web App,Australia,20-06-2022 05:10
user_7418,Worst moment ever,negative,625,455,MacOS,UK,08-05-2023 17:49
user_6109,Worst moment ever,negative,556,346,iPhone,Canada,28-08-2023 09:34
user_7064,I saw a car today,neutral,1464,359,Android,India,02-02-2023 10:25
user_8693,Terrible experience,negative,1275,186,Windows,Canada,18-07-2022 16:47
user_9485,Working on something,neutral,220,46,Windows,Germany,12-01-2022 04:10
user_4557,This ruined my day,negative,1274,493,iPhone,Australia,16-09-2023 13:39
user_3990,Worst moment ever,negative,930,328,Windows,Germany,03-10-2022 16:22
user_6099,Feeling happy today,positive,308,461,iPhone,UK,24-09-2022 13:05
user_6519,Scrolling through my phone,neutral,195,349,iPhone,Australia,20-07-2023 18:53
user_7592,Super excited,positive,1523,183,Windows,UK,31-05-2023 08:48
user_6912,Not happy at all,negative,874,172,iPhone,Australia,18-05-2022 19:39
user_7156,This made my day,positive,846,299,Windows,Germany,08-02-2023 12:49
user_9224,Terrible experience,negative,132,110,Android,Germany,30-09-2023 13:29
user_5168,I love this,positive,337,108,Windows,India,22-08-2023 04:55
user_1695,I saw a car today,neutral,216,220,MacOS,Australia,20-04-2022 04:50
user_2526,Absolutely horrible,negative,210,94,Windows,Germany,22-11-2023 13:25
user_2042,I saw a car today,neutral,1785,300,MacOS,UAE,14-04-2022 00:33
user_1114,I love this,positive,1517,384,Windows,Singapore,28-08-2022 03:35
user_8070,Absolutely fantastic,positive,1903,450,Android,USA,14-11-2023 23:23
user_6286,Just sitting here,neutral,103,39,iPhone,Canada,20-06-2022 19:35
user_7183,It is raining outside,neutral,1702,65,Web App,Australia,08-02-2022 03:48
user_7975,It is raining outside,neutral,466,195,iPhone,UK,22-06-2023 19:27
user_1574,I ate breakfast,neutral,901,118,Windows,UK,29-08-2023 23:51
user_7800,Feeling happy today,positive,1456,471,iPhone,India,30-09-2022 01:51
user_9237,Amazing experience,positive,903,480,Web App,UAE,20-04-2023 20:32
user_9835,I hate this,negative,431,259,iPhone,UK,05-10-2022 14:25
user_6209,Highly recommended,positive,433,256,iPhone,India,23-01-2023 18:26
user_7101,I hate this,negative,136,480,Windows,UK,02-01-2022 03:19
user_2870,This is a normal day,neutral,603,483,Android,UAE,08-03-2023 13:59
user_2139,This ruined my day,negative,61,78,Android,Germany,01-11-2023 07:16
user_9378,I hate this,negative,901,264,MacOS,India,04-04-2022 03:00
user_7186,Worst moment ever,negative,1673,102,MacOS,Germany,19-05-2023 10:00
user_8600,I am reading a book,neutral,623,441,Web App,Canada,20-01-2022 08:01
user_6331,I love this,positive,663,151,Windows,Canada,10-11-2022 11:05
user_7694,This is bad,negative,789,260,Android,Singapore,08-06-2023 14:00
user_5856,This is bad,negative,1142,63,Windows,Germany,07-09-2022 02:38
user_8392,What a wonderful moment,positive,1026,41,MacOS,Australia,31-07-2023 05:42
user_1013,This is bad,negative,1356,66,MacOS,India,07-11-2022 17:36
user_2607,I saw a car today,neutral,740,187,MacOS,USA,25-02-2022 13:17
user_3548,Working on something,neutral,548,127,iPhone,India,22-03-2023 09:38
user_5719,I love this,positive,750,462,Windows,India,01-04-2023 20:56
user_9165,This is great,positive,1724,482,MacOS,UAE,26-09-2023 08:35
user_1208,Highly recommended,positive,1124,374,Android,UK,24-05-2023 21:07
user_3336,This made my day,positive,684,259,MacOS,UK,20-02-2023 17:22
user_6956,This is a normal day,neutral,1873,204,Web App,UK,07-07-2023 03:10
user_2272,Terrible experience,negative,799,299,Windows,USA,27-04-2022 20:59
user_9209,Absolutely fantastic,positive,336,134,Windows,India,23-09-2022 18:19
user_8684,Feeling sad today,negative,1601,192,iPhone,UAE,03-11-2023 19:08
user_1063,I love this,positive,913,219,MacOS,UAE,18-04-2022 00:32
user_1885,Absolutely horrible,negative,1928,63,MacOS,Australia,01-12-2022 23:23
user_4551,Terrible experience,negative,1511,282,Web App,UK,13-12-2022 10:59
user_3347,Just sitting here,neutral,499,83,iPhone,Australia,11-09-2023 15:20
user_2639,I love this,positive,1843,465,Windows,UAE,12-11-2023 14:44
user_9484,Just sitting here,neutral,1909,413,Android,UK,14-06-2022 23:23
user_3036,Super excited,positive,1296,310,Windows,USA,24-01-2023 17:50
user_7927,Absolutely fantastic,positive,194,129,Windows,Germany,20-06-2022 15:17
user_4163,Nothing much happening,neutral,1702,324,MacOS,USA,20-07-2023 13:24
user_7637,This made my day,positive,1273,359,Web App,Australia,27-09-2022 22:31
user_3340,Never recommended,negative,1533,276,Windows,UK,11-11-2022 22:02
user_1535,This made my day,positive,742,347,MacOS,Australia,15-03-2022 21:56
user_7116,This is bad,negative,319,39,MacOS,UAE,31-10-2023 20:16
user_3676,Amazing experience,positive,701,13,Android,UK,12-03-2023 00:06
user_2137,I ate breakfast,neutral,11,193,Android,Singapore,27-01-2022 13:02
user_4319,This is great,positive,1286,382,Android,Australia,07-07-2022 20:44
user_6355,I hate this,negative,435,457,Android,Canada,15-08-2022 20:29
user_9486,Super excited,positive,1770,389,iPhone,India,27-03-2023 07:14
user_9943,This is a normal day,neutral,1422,479,MacOS,Canada,29-05-2022 03:24
user_2774,Working on something,neutral,1134,460,MacOS,UK,11-04-2023 16:42
user_4595,Scrolling through my phone,neutral,240,358,Windows,Germany,12-09-2023 17:01
user_8458,This ruined my day,negative,188,38,Android,Germany,19-07-2023 20:48
user_2520,What a wonderful moment,positive,1964,358,iPhone,Singapore,25-03-2022 19:24
user_5400,I enjoyed this a lot,positive,616,156,Windows,USA,09-08-2023 15:29
user_4515,I saw a car today,neutral,20,496,MacOS,India,24-04-2022 16:29
user_4254,This is great,positive,411,304,MacOS,Germany,16-09-2022 18:38
user_1698,This made my day,positive,1597,94,Web App,Singapore,21-05-2022 15:08
user_6574,I am reading a book,neutral,1352,150,Android,Australia,29-03-2023 20:11
user_5553,This is great,positive,1197,27,MacOS,India,24-12-2022 07:50
user_7981,Highly recommended,positive,191,221,Android,Germany,22-07-2022 14:53
user_6854,Scrolling through my phone,neutral,1129,326,Android,India,02-10-2023 02:12
user_3327,It is raining outside,neutral,1196,343,Web App,Australia,22-03-2023 06:30
user_3642,Feeling happy today,positive,1108,255,Web App,Germany,28-02-2022 07:27
user_1794,Super excited,positive,1644,20,Windows,Canada,29-06-2023 02:16
user_7998,This made my day,positive,871,244,Web App,India,26-04-2022 11:54
user_7212,I ate breakfast,neutral,1565,45,iPhone,UK,15-05-2023 17:37
user_7175,Super excited,positive,1247,293,Web App,Singapore,28-05-2022 06:23
user_2299,Never recommended,negative,941,120,iPhone,UAE,13-08-2023 13:26
user_5802,Scrolling through my phone,neutral,1533,389,Web App,Singapore,16-01-2022 08:37
user_4732,This is great,positive,1790,266,MacOS,Singapore,13-09-2023 07:56
user_9524,This is great,positive,1447,130,MacOS,USA,06-08-2023 19:43
user_2167,Absolutely fantastic,positive,1750,146,Web App,UAE,21-11-2023 19:51
user_3997,I enjoyed this a lot,positive,1816,60,Android,USA,30-10-2023 21:10
user_3187,Feeling sad today,negative,404,379,Windows,UAE,03-11-2023 23:16
user_3160,Just sitting here,neutral,985,271,MacOS,Singapore,19-03-2023 02:59
user_7967,I love this,positive,71,204,MacOS,Australia,07-08-2023 14:29
user_4561,I hate this,negative,98,430,iPhone,UAE,30-01-2023 11:05
user_2373,Absolutely fantastic,positive,1440,185,MacOS,Australia,19-09-2023 16:21
user_3019,What a wonderful moment,positive,524,175,MacOS,UK,14-05-2022 11:55
user_1112,This is a normal day,neutral,1851,392,Android,Singapore,12-05-2022 12:47
user_3043,Working on something,neutral,1576,129,Android,Singapore,03-07-2023 06:59
user_3851,This made my day,positive,691,380,iPhone,India,18-03-2022 17:14
user_3211,This ruined my day,negative,610,338,Web App,Australia,05-08-2022 06:55
user_3991,This is great,positive,587,300,Windows,Canada,15-10-2022 14:01
user_5164,Just sitting here,neutral,1,79,MacOS,India,09-11-2023 08:27
user_1461,I disliked this a lot,negative,539,389,iPhone,USA,27-06-2023 20:17
user_8622,This ruined my day,negative,1624,297,Web App,UK,16-06-2022 08:09
user_8747,I love this,positive,1414,29,MacOS,Singapore,12-01-2023 05:49
user_1692,Worst moment ever,negative,469,96,Web App,India,23-03-2022 00:03
user_2059,I am reading a book,neutral,1673,347,iPhone,Canada,08-02-2023 12:11
user_3707,I ate breakfast,neutral,92,166,Android,Australia,29-01-2023 07:47
user_7585,This ruined my day,negative,39,194,Android,Canada,04-01-2022 03:14
user_4324,Not happy at all,negative,1183,330,Android,Germany,08-03-2023 09:32
user_9571,Super excited,positive,454,27,Android,Canada,09-05-2023 00:24
user_8603,What a wonderful moment,positive,1173,107,Windows,Singapore,04-01-2023 04:16
user_7742,This is a normal day,neutral,1314,44,Android,Singapore,14-02-2022 22:15
user_7492,Feeling sad today,negative,1857,71,Windows,Canada,17-07-2023 08:45
user_3186,I am reading a book,neutral,150,100,iPhone,Canada,22-06-2023 16:20
user_8574,Terrible experience,negative,913,97,Web App,Canada,13-06-2023 09:53
user_4514,Just sitting here,neutral,1225,439,Android,India,24-07-2023 13:50
user_4187,Highly recommended,positive,284,70,Android,Germany,10-08-2022 12:37
user_8994,This ruined my day,negative,520,442,iPhone,Germany,07-12-2022 20:00
user_6292,I disliked this a lot,negative,744,473,Android,Singapore,05-05-2022 12:40
user_5896,Scrolling through my phone,neutral,676,460,Android,Canada,07-10-2023 16:10
user_8044,I saw a car today,neutral,641,453,iPhone,Singapore,27-03-2023 16:02
user_3753,Super excited,positive,1087,379,MacOS,Singapore,22-02-2023 06:20
user_6558,Not happy at all,negative,307,323,iPhone,UK,09-04-2022 08:24
user_4640,Scrolling through my phone,neutral,1410,387,iPhone,Canada,21-02-2022 06:27
user_5420,I saw a car today,neutral,1014,5,Web App,UK,08-02-2023 04:14
user_2020,I am going to work,neutral,811,425,Android,Germany,21-10-2023 18:39
user_1343,Amazing experience,positive,406,393,MacOS,Germany,29-09-2022 15:12
user_8626,Scrolling through my phone,neutral,427,238,Windows,Singapore,27-06-2023 09:50
user_3816,I am going to work,neutral,1660,136,iPhone,UAE,19-12-2022 16:58
user_7715,I am reading a book,neutral,228,404,MacOS,UAE,28-06-2022 10:15
user_5438,Not happy at all,negative,119,50,MacOS,UK,12-01-2022 16:10
user_5871,Working on something,neutral,51,231,Windows,Germany,16-02-2022 07:12
user_5791,This ruined my day,negative,91,50,Windows,Australia,06-06-2022 16:24
user_2944,This ruined my day,negative,440,48,MacOS,Singapore,10-12-2022 22:10
user_3032,Worst moment ever,negative,1471,103,Android,Australia,28-09-2023 20:57
user_5665,I hate this,negative,1047,387,iPhone,Australia,23-02-2023 02:29
user_6435,I hate this,negative,269,165,MacOS,UAE,12-07-2022 18:14
user_3855,Just sitting here,neutral,105,344,Android,Singapore,10-12-2022 11:29
user_7253,I saw a car today,neutral,1567,286,MacOS,USA,07-07-2022 04:58
user_5811,This ruined my day,negative,1764,485,iPhone,Australia,31-12-2022 08:53
user_1337,I saw a car today,neutral,1592,403,Web App,Australia,27-02-2023 13:30
user_6486,Amazing experience,positive,1054,55,Windows,Singapore,27-05-2023 12:49
user_3143,This is a normal day,neutral,1564,46,Web App,Australia,26-11-2022 08:25
user_3980,Terrible experience,negative,940,405,iPhone,Singapore,30-09-2023 19:30
user_8384,I am going to work,neutral,884,445,Android,Germany,03-04-2023 09:06
user_3157,Not happy at all,negative,635,14,iPhone,India,29-12-2022 22:24
user_6606,Highly recommended,positive,1135,477,iPhone,USA,19-07-2023 09:51
user_1991,This ruined my day,negative,97,95,MacOS,USA,22-02-2023 13:25
user_2862,Not happy at all,negative,1207,58,iPhone,Australia,18-02-2022 07:21
user_4463,Amazing experience,positive,658,88,iPhone,Canada,27-09-2023 16:29
user_3380,This is a normal day,neutral,1189,464,iPhone,UK,02-09-2023 11:03
user_5498,Working on something,neutral,1017,241,Android,Germany,15-10-2022 23:19
user_3949,Feeling happy today,positive,1992,216,Web App,Germany,21-05-2023 17:00
user_2551,Terrible experience,negative,1007,154,Windows,UAE,23-06-2022 14:57
user_1400,I love this,positive,245,157,Web App,UAE,25-10-2022 09:34
user_2053,Terrible experience,negative,1246,60,Windows,India,02-02-2023 15:14
user_1225,Amazing experience,positive,1595,20,Web App,Australia,05-10-2022 06:08
user_7354,I ate breakfast,neutral,793,414,Android,Canada,16-05-2022 08:45
user_4878,I am going to work,neutral,1625,425,iPhone,UK,06-02-2022 01:01
user_6225,I enjoyed this a lot,positive,357,186,iPhone,USA,04-04-2023 09:11
user_2758,This is a normal day,neutral,1066,361,iPhone,UK,11-07-2023 12:21
user_3121,This is bad,negative,234,169,Windows,Germany,30-12-2022 07:02
user_5768,I am going to work,neutral,785,122,iPhone,Germany,05-06-2022 03:34
user_1389,Working on something,neutral,154,378,Web App,UK,18-01-2023 17:53
user_8867,Terrible experience,negative,556,412,Android,Australia,06-02-2022 03:08
user_9796,I am going to work,neutral,1814,153,Windows,India,08-03-2022 17:39
user_8644,Feeling happy today,positive,156,197,Windows,Australia,23-02-2022 10:47
user_8782,This is a normal day,neutral,761,297,Android,Canada,27-06-2023 15:38
user_5036,Feeling happy today,positive,1738,185,iPhone,Singapore,14-07-2023 08:41
user_6368,Working on something,neutral,218,391,Windows,Australia,03-06-2023 12:57
user_4112,I ate breakfast,neutral,785,161,MacOS,Australia,18-07-2023 03:34
user_8937,Highly recommended,positive,518,256,iPhone,Australia,23-06-2022 11:18
user_9204,Not happy at all,negative,25,301,Android,India,03-11-2022 15:55
user_9931,Super excited,positive,229,476,Android,UK,18-07-2023 21:19
user_4268,Absolutely fantastic,positive,1121,354,Web App,UAE,16-08-2022 20:34
user_1349,This made my day,positive,1302,319,MacOS,UAE,06-02-2023 21:22
user_3140,Worst moment ever,negative,1098,493,iPhone,UAE,24-02-2022 17:36
user_5215,Nothing much happening,neutral,1,410,iPhone,UK,19-02-2023 12:25
user_8555,Feeling sad today,negative,1223,183,MacOS,India,27-10-2023 14:04
user_9059,This is great,positive,657,274,Android,India,22-02-2022 23:30
user_9678,This is a normal day,neutral,1383,218,MacOS,Australia,12-12-2022 23:43
user_4372,Amazing experience,positive,1488,451,Windows,UAE,16-01-2022 06:59
user_6946,Scrolling through my phone,neutral,999,407,iPhone,Canada,31-08-2023 00:54
user_9323,I love this,positive,1450,87,Windows,Canada,29-01-2022 10:40
user_2652,I am reading a book,neutral,641,269,iPhone,Australia,21-10-2022 11:25
user_9388,Amazing experience,positive,1199,106,iPhone,UK,18-09-2022 04:34
user_3092,Just sitting here,neutral,334,66,MacOS,Singapore,05-06-2022 00:06
user_7119,Super excited,positive,1678,348,Web App,USA,22-10-2023 19:52
user_5633,I hate this,negative,1078,184,Android,Singapore,12-09-2023 21:08
user_6349,Super excited,positive,1613,88,Windows,UAE,30-12-2022 18:12
user_7680,Working on something,neutral,755,14,Android,India,27-07-2022 00:50
user_6821,This is great,positive,1267,157,Web App,India,12-09-2023 14:07
user_2540,Feeling sad today,negative,1149,468,Web App,Canada,27-01-2023 18:11
user_8198,Working on something,neutral,1288,330,MacOS,Australia,08-05-2023 11:13
user_7610,Amazing experience,positive,745,376,iPhone,India,28-05-2022 06:47
user_8998,Never recommended,negative,1208,202,Android,USA,13-02-2023 22:26
user_5077,Highly recommended,positive,268,15,Android,USA,14-07-2023 16:22
user_1548,I love this,positive,1252,491,MacOS,Germany,27-07-2022 11:17
user_3375,Amazing experience,positive,1987,339,MacOS,USA,05-01-2022 04:54
user_5538,Nothing much happening,neutral,331,419,iPhone,Australia,02-08-2023 08:04
user_3605,Amazing experience,positive,204,489,MacOS,UAE,01-12-2022 10:24
user_5320,Never recommended,negative,1402,484,Windows,USA,07-05-2022 19:57
user_5324,I saw a car today,neutral,247,50,Web App,USA,16-08-2022 08:44
user_2195,I am reading a book,neutral,735,368,iPhone,Germany,18-07-2023 09:21
user_8614,I saw a car today,neutral,1301,141,Web App,Canada,16-01-2023 12:37
user_9267,What a wonderful moment,positive,1999,399,Windows,Singapore,05-05-2022 18:10
user_4892,I am reading a book,neutral,907,269,iPhone,USA,29-09-2022 19:00
user_1568,I enjoyed this a lot,positive,1102,473,Web App,UK,28-01-2022 10:45
user_1736,Worst moment ever,negative,1565,217,Windows,USA,14-10-2022 16:09
user_6338,Terrible experience,negative,156,483,Android,Australia,28-06-2022 16:50
user_6088,I enjoyed this a lot,positive,1147,99,MacOS,Singapore,07-11-2023 04:38
user_3302,Highly recommended,positive,706,180,Android,Australia,22-04-2022 21:03
user_6045,Feeling happy today,positive,307,205,Windows,Canada,21-06-2023 13:54
user_1727,Highly recommended,positive,1342,325,Windows,Germany,19-04-2023 07:28
user_5444,Working on something,neutral,696,351,Web App,Canada,12-10-2023 08:06
user_2843,I disliked this a lot,negative,662,310,MacOS,USA,16-06-2023 12:01
user_6819,This is a normal day,neutral,1498,325,Web App,Singapore,18-08-2023 14:42
user_4870,I am going to work,neutral,72,352,Web App,UAE,23-09-2022 16:50
user_2851,This is great,positive,1446,337,MacOS,Germany,25-10-2022 06:42
user_2753,Super excited,positive,1897,251,MacOS,UK,07-01-2023 00:19
user_9566,I enjoyed this a lot,positive,1999,436,MacOS,Singapore,19-08-2023 12:50
user_7740,I ate breakfast,neutral,1811,243,Windows,Australia,08-06-2022 11:59
user_3029,Not happy at all,negative,1332,362,MacOS,Singapore,21-05-2023 08:12
